account_id,rule,alert_amount,alert_details,transaction_count
C114486505,DORMANT_ACTIVITY,100495.2,Account was dormant for 93 steps then reactivated with a transaction of $100495.2,2
C1146085363,DORMANT_ACTIVITY,173090.61,Account was dormant for 43 steps then reactivated with a transaction of $173090.61,2
C1147624499,DORMANT_ACTIVITY,330336.33,Account was dormant for 235 steps then reactivated with a transaction of $330336.33,2
C1147871054,DORMANT_ACTIVITY,553511.4,Account was dormant for 161 steps then reactivated with a transaction of $553511.4,2
C1148385029,DORMANT_ACTIVITY,254083.67,Account was dormant for 114 steps then reactivated with a transaction of $254083.67,2
C1148814452,DORMANT_ACTIVITY,96698.74,Account was dormant for 118 steps then reactivated with a transaction of $96698.74,2
C1149048642,DORMANT_ACTIVITY,220127.6,Account was dormant for 39 steps then reactivated with a transaction of $220127.6,2
C1151358076,DORMANT_ACTIVITY,904627.27,Account was dormant for 103 steps then reactivated with a transaction of $904627.27,2
C1152179913,DORMANT_ACTIVITY,549837.67,Account was dormant for 366 steps then reactivated with a transaction of $549837.67,2
C1152578586,DORMANT_ACTIVITY,493242.39,Account was dormant for 244 steps then reactivated with a transaction of $493242.39,2
C1157567380,DORMANT_ACTIVITY,281170.3,Account was dormant for 165 steps then reactivated with a transaction of $281170.3,2
C1157650635,DORMANT_ACTIVITY,1994687.56,Account was dormant for 93 steps then reactivated with a transaction of $1994687.56,2
C1159603532,DORMANT_ACTIVITY,946711.67,Account was dormant for 291 steps then reactivated with a transaction of $946711.67,2
C1161161276,DORMANT_ACTIVITY,50473.2,Account was dormant for 128 steps then reactivated with a transaction of $50473.2,2
C116172763,DORMANT_ACTIVITY,661398.18,Account was dormant for 333 steps then reactivated with a transaction of $661398.18,2
C1162056755,DORMANT_ACTIVITY,267923.72,Account was dormant for 170 steps then reactivated with a transaction of $267923.72,2
C1162083274,DORMANT_ACTIVITY,172023.74,Account was dormant for 98 steps then reactivated with a transaction of $172023.74,2
C1162384917,DORMANT_ACTIVITY,161591.52,Account was dormant for 504 steps then reactivated with a transaction of $161591.52,2
C1162474222,DORMANT_ACTIVITY,210541.85,Account was dormant for 488 steps then reactivated with a transaction of $210541.85,2
C1163077374,DORMANT_ACTIVITY,220385.05,Account was dormant for 98 steps then reactivated with a transaction of $220385.05,2
C1163651971,DORMANT_ACTIVITY,3259184.52,Account was dormant for 111 steps then reactivated with a transaction of $3259184.52,2
C1165562200,DORMANT_ACTIVITY,482203.47,Account was dormant for 34 steps then reactivated with a transaction of $482203.47,2
C1165998370,DORMANT_ACTIVITY,382226.43,Account was dormant for 173 steps then reactivated with a transaction of $382226.43,2
C1167431595,DORMANT_ACTIVITY,367937.39,Account was dormant for 221 steps then reactivated with a transaction of $367937.39,2
C1168340420,DORMANT_ACTIVITY,61298.9,Account was dormant for 284 steps then reactivated with a transaction of $61298.9,2
C1170262181,DORMANT_ACTIVITY,279010.32,Account was dormant for 193 steps then reactivated with a transaction of $279010.32,2
C1170411147,DORMANT_ACTIVITY,358207.87,Account was dormant for 56 steps then reactivated with a transaction of $358207.87,2
C1170419019,DORMANT_ACTIVITY,75475.38,Account was dormant for 166 steps then reactivated with a transaction of $75475.38,2
C1176071494,DORMANT_ACTIVITY,387928.07,Account was dormant for 169 steps then reactivated with a transaction of $387928.07,2
C1176328073,DORMANT_ACTIVITY,781230.4,Account was dormant for 141 steps then reactivated with a transaction of $781230.4,2
C1176593271,DORMANT_ACTIVITY,331770.74,Account was dormant for 119 steps then reactivated with a transaction of $331770.74,2
C1185155971,DORMANT_ACTIVITY,103129.32,Account was dormant for 170 steps then reactivated with a transaction of $103129.32,2
C1188889159,DORMANT_ACTIVITY,64434.99,Account was dormant for 313 steps then reactivated with a transaction of $64434.99,2
C1188901579,DORMANT_ACTIVITY,83187.13,Account was dormant for 44 steps then reactivated with a transaction of $83187.13,2
C118898558,DORMANT_ACTIVITY,180346.78,Account was dormant for 66 steps then reactivated with a transaction of $180346.78,2
C1189216713,DORMANT_ACTIVITY,100687.52,Account was dormant for 168 steps then reactivated with a transaction of $100687.52,2
C1189731773,DORMANT_ACTIVITY,67531.14,Account was dormant for 305 steps then reactivated with a transaction of $67531.14,2
C1191696703,DORMANT_ACTIVITY,648354.02,Account was dormant for 275 steps then reactivated with a transaction of $648354.02,2
C1194120440,DORMANT_ACTIVITY,194506.31,Account was dormant for 359 steps then reactivated with a transaction of $194506.31,2
C119421067,DORMANT_ACTIVITY,53986.65,Account was dormant for 196 steps then reactivated with a transaction of $53986.65,2
C1194317983,DORMANT_ACTIVITY,476091.23,Account was dormant for 104 steps then reactivated with a transaction of $476091.23,2
C1194333403,DORMANT_ACTIVITY,80343.96,Account was dormant for 108 steps then reactivated with a transaction of $80343.96,2
C1197820528,DORMANT_ACTIVITY,316454.76,Account was dormant for 106 steps then reactivated with a transaction of $316454.76,2
C1202119212,DORMANT_ACTIVITY,225248.09,Account was dormant for 143 steps then reactivated with a transaction of $225248.09,2
C1204420970,DORMANT_ACTIVITY,637795.44,Account was dormant for 73 steps then reactivated with a transaction of $637795.44,2
C1204641538,DORMANT_ACTIVITY,232345.42,Account was dormant for 134 steps then reactivated with a transaction of $232345.42,2
C1205240381,DORMANT_ACTIVITY,192940.59,Account was dormant for 47 steps then reactivated with a transaction of $192940.59,2
C1205989571,DORMANT_ACTIVITY,173407.53,Account was dormant for 191 steps then reactivated with a transaction of $173407.53,2
C1207273223,DORMANT_ACTIVITY,162382.6,Account was dormant for 175 steps then reactivated with a transaction of $162382.6,2
C1208098630,DORMANT_ACTIVITY,233860.83,Account was dormant for 359 steps then reactivated with a transaction of $233860.83,2
C1209030534,DORMANT_ACTIVITY,235977.23,Account was dormant for 120 steps then reactivated with a transaction of $235977.23,2
C1210296690,DORMANT_ACTIVITY,95825.05,Account was dormant for 143 steps then reactivated with a transaction of $95825.05,2
C1212164269,DORMANT_ACTIVITY,569010.52,Account was dormant for 225 steps then reactivated with a transaction of $569010.52,2
C1212989930,DORMANT_ACTIVITY,500280.64,Account was dormant for 215 steps then reactivated with a transaction of $500280.64,2
C1215522633,DORMANT_ACTIVITY,269841.16,Account was dormant for 48 steps then reactivated with a transaction of $269841.16,2
C1216137912,DORMANT_ACTIVITY,217558.09,Account was dormant for 217 steps then reactivated with a transaction of $217558.09,2
C1216655601,DORMANT_ACTIVITY,65389.86,Account was dormant for 378 steps then reactivated with a transaction of $65389.86,2
C1217101419,DORMANT_ACTIVITY,64676.3,Account was dormant for 57 steps then reactivated with a transaction of $64676.3,2
C1218047758,DORMANT_ACTIVITY,400351.66,Account was dormant for 366 steps then reactivated with a transaction of $400351.66,2
C1218112025,DORMANT_ACTIVITY,198809.4,Account was dormant for 135 steps then reactivated with a transaction of $198809.4,2
C1220502476,DORMANT_ACTIVITY,120777.85,Account was dormant for 164 steps then reactivated with a transaction of $120777.85,2
C1220600184,DORMANT_ACTIVITY,129423.52,Account was dormant for 187 steps then reactivated with a transaction of $129423.52,2
C1221138730,DORMANT_ACTIVITY,2146357.55,Account was dormant for 142 steps then reactivated with a transaction of $2146357.55,2
C1222268052,DORMANT_ACTIVITY,434247.21,Account was dormant for 146 steps then reactivated with a transaction of $434247.21,2
C1223400716,DORMANT_ACTIVITY,69361.75,Account was dormant for 356 steps then reactivated with a transaction of $69361.75,2
C1225678636,DORMANT_ACTIVITY,58668.9,Account was dormant for 329 steps then reactivated with a transaction of $58668.9,2
C1226966528,DORMANT_ACTIVITY,132958.17,Account was dormant for 558 steps then reactivated with a transaction of $132958.17,2
C1227288214,DORMANT_ACTIVITY,304346.87,Account was dormant for 145 steps then reactivated with a transaction of $304346.87,2
C1228442631,DORMANT_ACTIVITY,273771.84,Account was dormant for 320 steps then reactivated with a transaction of $273771.84,2
C1229452834,DORMANT_ACTIVITY,177008.25,Account was dormant for 149 steps then reactivated with a transaction of $177008.25,2
C1230574957,DORMANT_ACTIVITY,202609.83,Account was dormant for 51 steps then reactivated with a transaction of $202609.83,2
C1231878974,DORMANT_ACTIVITY,634074.96,Account was dormant for 192 steps then reactivated with a transaction of $634074.96,2
C1233338003,DORMANT_ACTIVITY,766200.16,Account was dormant for 293 steps then reactivated with a transaction of $766200.16,2
C1234355793,DORMANT_ACTIVITY,123986.49,Account was dormant for 120 steps then reactivated with a transaction of $123986.49,2
C1240274945,DORMANT_ACTIVITY,234986.87,Account was dormant for 82 steps then reactivated with a transaction of $234986.87,2
C1244310368,DORMANT_ACTIVITY,149066.98,Account was dormant for 87 steps then reactivated with a transaction of $149066.98,2
C1244835942,DORMANT_ACTIVITY,259964.31,Account was dormant for 312 steps then reactivated with a transaction of $259964.31,2
C1247084554,DORMANT_ACTIVITY,103299.9,Account was dormant for 40 steps then reactivated with a transaction of $103299.9,2
C1248383966,DORMANT_ACTIVITY,122163.3,Account was dormant for 141 steps then reactivated with a transaction of $122163.3,2
C1248485098,DORMANT_ACTIVITY,346895.82,Account was dormant for 200 steps then reactivated with a transaction of $346895.82,2
C124953027,DORMANT_ACTIVITY,645001.53,Account was dormant for 68 steps then reactivated with a transaction of $645001.53,2
C1250432602,DORMANT_ACTIVITY,121655.57,Account was dormant for 175 steps then reactivated with a transaction of $121655.57,2
C1252326015,DORMANT_ACTIVITY,92373.39,Account was dormant for 211 steps then reactivated with a transaction of $92373.39,2
C1258665794,DORMANT_ACTIVITY,141358.01,Account was dormant for 134 steps then reactivated with a transaction of $141358.01,2
C1259337293,DORMANT_ACTIVITY,107722.24,Account was dormant for 63 steps then reactivated with a transaction of $107722.24,2
C1260885018,DORMANT_ACTIVITY,57236.92,Account was dormant for 90 steps then reactivated with a transaction of $57236.92,2
C1261747802,DORMANT_ACTIVITY,775574.55,Account was dormant for 245 steps then reactivated with a transaction of $775574.55,2
C1264023677,DORMANT_ACTIVITY,882821.56,Account was dormant for 101 steps then reactivated with a transaction of $882821.56,2
C1264278046,DORMANT_ACTIVITY,88020.69,Account was dormant for 92 steps then reactivated with a transaction of $88020.69,2
C1266799309,DORMANT_ACTIVITY,328878.43,Account was dormant for 411 steps then reactivated with a transaction of $328878.43,2
C1269192740,DORMANT_ACTIVITY,79322.73,Account was dormant for 191 steps then reactivated with a transaction of $79322.73,2
C1269612843,DORMANT_ACTIVITY,68780.2,Account was dormant for 161 steps then reactivated with a transaction of $68780.2,2
C1270484352,DORMANT_ACTIVITY,158214.0,Account was dormant for 147 steps then reactivated with a transaction of $158214.0,2
C1272971370,DORMANT_ACTIVITY,201848.82,Account was dormant for 116 steps then reactivated with a transaction of $201848.82,2
C1274611617,DORMANT_ACTIVITY,83628.93,Account was dormant for 329 steps then reactivated with a transaction of $83628.93,2
C1275840855,DORMANT_ACTIVITY,3062047.18,Account was dormant for 112 steps then reactivated with a transaction of $3062047.18,2
C1276028433,DORMANT_ACTIVITY,353141.41,Account was dormant for 114 steps then reactivated with a transaction of $353141.41,2
C1276100527,DORMANT_ACTIVITY,221743.26,Account was dormant for 215 steps then reactivated with a transaction of $221743.26,2
C1276774195,DORMANT_ACTIVITY,62432.51,Account was dormant for 33 steps then reactivated with a transaction of $62432.51,2
C1277715507,DORMANT_ACTIVITY,184108.26,Account was dormant for 272 steps then reactivated with a transaction of $184108.26,2
C1278268833,DORMANT_ACTIVITY,268778.62,Account was dormant for 103 steps then reactivated with a transaction of $268778.62,2
C1282529193,DORMANT_ACTIVITY,280351.65,Account was dormant for 82 steps then reactivated with a transaction of $280351.65,2
C128372682,DORMANT_ACTIVITY,335684.32,Account was dormant for 145 steps then reactivated with a transaction of $335684.32,2
C1284778112,DORMANT_ACTIVITY,115540.28,Account was dormant for 147 steps then reactivated with a transaction of $115540.28,2
C1286849685,DORMANT_ACTIVITY,1336524.08,Account was dormant for 317 steps then reactivated with a transaction of $1336524.08,2
C1287623711,DORMANT_ACTIVITY,226016.93,Account was dormant for 161 steps then reactivated with a transaction of $226016.93,2
C1288555774,DORMANT_ACTIVITY,255240.58,Account was dormant for 31 steps then reactivated with a transaction of $255240.58,2
C1289538182,DORMANT_ACTIVITY,174325.08,Account was dormant for 169 steps then reactivated with a transaction of $174325.08,2
C1291974436,DORMANT_ACTIVITY,1940572.3,Account was dormant for 103 steps then reactivated with a transaction of $1940572.3,2
C1293244863,DORMANT_ACTIVITY,151801.25,Account was dormant for 121 steps then reactivated with a transaction of $151801.25,2
C1294787688,DORMANT_ACTIVITY,609418.42,Account was dormant for 177 steps then reactivated with a transaction of $609418.42,2
C129588043,DORMANT_ACTIVITY,155752.38,Account was dormant for 141 steps then reactivated with a transaction of $155752.38,2
C1304568660,DORMANT_ACTIVITY,157699.51,Account was dormant for 70 steps then reactivated with a transaction of $157699.51,2
C1307080088,DORMANT_ACTIVITY,107693.85,Account was dormant for 310 steps then reactivated with a transaction of $107693.85,2
C130806437,DORMANT_ACTIVITY,333543.24,Account was dormant for 267 steps then reactivated with a transaction of $333543.24,2
C1313642079,DORMANT_ACTIVITY,809651.02,Account was dormant for 680 steps then reactivated with a transaction of $809651.02,2
C1314700099,DORMANT_ACTIVITY,2382684.71,Account was dormant for 451 steps then reactivated with a transaction of $2382684.71,2
C1315388623,DORMANT_ACTIVITY,428501.21,Account was dormant for 192 steps then reactivated with a transaction of $428501.21,2
C1317020957,DORMANT_ACTIVITY,693711.78,Account was dormant for 148 steps then reactivated with a transaction of $693711.78,2
C1317371682,DORMANT_ACTIVITY,137285.39,Account was dormant for 98 steps then reactivated with a transaction of $137285.39,2
C1317648267,DORMANT_ACTIVITY,89173.69,Account was dormant for 77 steps then reactivated with a transaction of $89173.69,2
C1319865570,DORMANT_ACTIVITY,295810.22,Account was dormant for 329 steps then reactivated with a transaction of $295810.22,2
C1320481595,DORMANT_ACTIVITY,169905.29,Account was dormant for 122 steps then reactivated with a transaction of $169905.29,2
C1320830454,DORMANT_ACTIVITY,289127.03,Account was dormant for 103 steps then reactivated with a transaction of $289127.03,2
C1321739294,DORMANT_ACTIVITY,241009.31,Account was dormant for 88 steps then reactivated with a transaction of $241009.31,2
C1322202354,DORMANT_ACTIVITY,401057.62,Account was dormant for 148 steps then reactivated with a transaction of $401057.62,2
C1322236714,DORMANT_ACTIVITY,260913.04,Account was dormant for 43 steps then reactivated with a transaction of $260913.04,2
C1322435708,DORMANT_ACTIVITY,246837.76,Account was dormant for 292 steps then reactivated with a transaction of $246837.76,2
C1326807568,DORMANT_ACTIVITY,861365.86,Account was dormant for 70 steps then reactivated with a transaction of $861365.86,2
C1327947672,DORMANT_ACTIVITY,89495.55,Account was dormant for 195 steps then reactivated with a transaction of $89495.55,2
C1328964741,DORMANT_ACTIVITY,603241.73,Account was dormant for 90 steps then reactivated with a transaction of $603241.73,2
C133097061,DORMANT_ACTIVITY,105039.95,Account was dormant for 93 steps then reactivated with a transaction of $105039.95,2
C1333721562,DORMANT_ACTIVITY,273756.79,Account was dormant for 165 steps then reactivated with a transaction of $273756.79,2
C1337643749,DORMANT_ACTIVITY,308163.07,Account was dormant for 318 steps then reactivated with a transaction of $308163.07,2
C1338055990,DORMANT_ACTIVITY,166875.04,Account was dormant for 44 steps then reactivated with a transaction of $166875.04,2
C1338631269,DORMANT_ACTIVITY,60089.46,Account was dormant for 31 steps then reactivated with a transaction of $60089.46,2
C1339638701,DORMANT_ACTIVITY,72883.37,Account was dormant for 139 steps then reactivated with a transaction of $72883.37,2
C1340985077,DORMANT_ACTIVITY,451922.89,Account was dormant for 200 steps then reactivated with a transaction of $451922.89,2
C1341560569,DORMANT_ACTIVITY,66174.2,Account was dormant for 164 steps then reactivated with a transaction of $66174.2,2
C134185060,DORMANT_ACTIVITY,273914.18,Account was dormant for 169 steps then reactivated with a transaction of $273914.18,2
C1342539758,DORMANT_ACTIVITY,58586.77,Account was dormant for 312 steps then reactivated with a transaction of $58586.77,2
C1347495000,DORMANT_ACTIVITY,145958.23,Account was dormant for 41 steps then reactivated with a transaction of $145958.23,2
C1350598776,DORMANT_ACTIVITY,63665.9,Account was dormant for 47 steps then reactivated with a transaction of $63665.9,2
C135179328,DORMANT_ACTIVITY,490521.56,Account was dormant for 556 steps then reactivated with a transaction of $490521.56,2
C13537434,DORMANT_ACTIVITY,402937.26,Account was dormant for 60 steps then reactivated with a transaction of $402937.26,2
C1356623182,DORMANT_ACTIVITY,138596.52,Account was dormant for 122 steps then reactivated with a transaction of $138596.52,2
C1358153086,DORMANT_ACTIVITY,193026.99,Account was dormant for 115 steps then reactivated with a transaction of $193026.99,2
C1359230518,DORMANT_ACTIVITY,210347.59,Account was dormant for 120 steps then reactivated with a transaction of $210347.59,2
C1359624951,DORMANT_ACTIVITY,149214.11,Account was dormant for 192 steps then reactivated with a transaction of $149214.11,2
C1364599229,DORMANT_ACTIVITY,100234.56,Account was dormant for 53 steps then reactivated with a transaction of $100234.56,2
C1365233008,DORMANT_ACTIVITY,82343.56,Account was dormant for 174 steps then reactivated with a transaction of $82343.56,2
C1366572850,DORMANT_ACTIVITY,217520.17,Account was dormant for 197 steps then reactivated with a transaction of $217520.17,2
C1369491814,DORMANT_ACTIVITY,267957.55,Account was dormant for 97 steps then reactivated with a transaction of $267957.55,2
C1373834487,DORMANT_ACTIVITY,130492.46,Account was dormant for 167 steps then reactivated with a transaction of $130492.46,2
C1375606404,DORMANT_ACTIVITY,128368.89,Account was dormant for 56 steps then reactivated with a transaction of $128368.89,2
C1375771300,DORMANT_ACTIVITY,301140.22,Account was dormant for 95 steps then reactivated with a transaction of $301140.22,2
C1376588103,DORMANT_ACTIVITY,1261683.26,Account was dormant for 289 steps then reactivated with a transaction of $1261683.26,2
C1380611432,DORMANT_ACTIVITY,436259.7,Account was dormant for 135 steps then reactivated with a transaction of $436259.7,2
C1382541506,DORMANT_ACTIVITY,82782.2,Account was dormant for 119 steps then reactivated with a transaction of $82782.2,2
C1385332440,DORMANT_ACTIVITY,115907.86,Account was dormant for 135 steps then reactivated with a transaction of $115907.86,2
C1385766901,DORMANT_ACTIVITY,148912.07,Account was dormant for 340 steps then reactivated with a transaction of $148912.07,2
C1386787987,DORMANT_ACTIVITY,213649.77,Account was dormant for 48 steps then reactivated with a transaction of $213649.77,2
C1387426641,DORMANT_ACTIVITY,74810.82,Account was dormant for 68 steps then reactivated with a transaction of $74810.82,2
C1392469207,DORMANT_ACTIVITY,141636.32,Account was dormant for 94 steps then reactivated with a transaction of $141636.32,2
C1394691448,DORMANT_ACTIVITY,283742.59,Account was dormant for 172 steps then reactivated with a transaction of $283742.59,2
C1398623950,DORMANT_ACTIVITY,386316.79,Account was dormant for 113 steps then reactivated with a transaction of $386316.79,2
C13990716,DORMANT_ACTIVITY,103398.88,Account was dormant for 215 steps then reactivated with a transaction of $103398.88,2
C1403443008,DORMANT_ACTIVITY,353054.98,Account was dormant for 68 steps then reactivated with a transaction of $353054.98,2
C1404013630,DORMANT_ACTIVITY,144189.99,Account was dormant for 120 steps then reactivated with a transaction of $144189.99,2
C1404374108,DORMANT_ACTIVITY,150285.4,Account was dormant for 462 steps then reactivated with a transaction of $150285.4,2
C1404495450,DORMANT_ACTIVITY,585027.58,Account was dormant for 55 steps then reactivated with a transaction of $585027.58,2
C1406061613,DORMANT_ACTIVITY,362094.22,Account was dormant for 175 steps then reactivated with a transaction of $362094.22,2
C1406319360,DORMANT_ACTIVITY,71243.51,Account was dormant for 241 steps then reactivated with a transaction of $71243.51,2
C1408209930,DORMANT_ACTIVITY,293904.6,Account was dormant for 331 steps then reactivated with a transaction of $293904.6,2
C1408874494,DORMANT_ACTIVITY,56992.91,Account was dormant for 171 steps then reactivated with a transaction of $56992.91,2
C1410673704,DORMANT_ACTIVITY,137664.21,Account was dormant for 403 steps then reactivated with a transaction of $137664.21,2
C1411005034,DORMANT_ACTIVITY,187474.02,Account was dormant for 117 steps then reactivated with a transaction of $187474.02,2
C1416646378,DORMANT_ACTIVITY,297998.62,Account was dormant for 140 steps then reactivated with a transaction of $297998.62,2
C1416873430,DORMANT_ACTIVITY,81518.85,Account was dormant for 101 steps then reactivated with a transaction of $81518.85,2
C1417533825,DORMANT_ACTIVITY,276089.98,Account was dormant for 268 steps then reactivated with a transaction of $276089.98,2
C1422525218,DORMANT_ACTIVITY,174991.34,Account was dormant for 79 steps then reactivated with a transaction of $174991.34,2
C142312811,DORMANT_ACTIVITY,340643.93,Account was dormant for 289 steps then reactivated with a transaction of $340643.93,2
C1425122061,DORMANT_ACTIVITY,187363.36,Account was dormant for 352 steps then reactivated with a transaction of $187363.36,2
C1426679482,DORMANT_ACTIVITY,150694.73,Account was dormant for 101 steps then reactivated with a transaction of $150694.73,2
C142721306,DORMANT_ACTIVITY,137141.09,Account was dormant for 174 steps then reactivated with a transaction of $137141.09,2
C1427237021,DORMANT_ACTIVITY,461146.1,Account was dormant for 239 steps then reactivated with a transaction of $461146.1,2
C1427628982,DORMANT_ACTIVITY,83709.97,Account was dormant for 189 steps then reactivated with a transaction of $83709.97,2
C1427658930,DORMANT_ACTIVITY,276653.75,Account was dormant for 173 steps then reactivated with a transaction of $276653.75,2
C1427859495,DORMANT_ACTIVITY,179981.87,Account was dormant for 184 steps then reactivated with a transaction of $179981.87,2
C1429180273,DORMANT_ACTIVITY,313313.54,Account was dormant for 356 steps then reactivated with a transaction of $313313.54,2
C1429488738,DORMANT_ACTIVITY,527691.96,Account was dormant for 200 steps then reactivated with a transaction of $527691.96,2
C1429994118,DORMANT_ACTIVITY,305392.19,Account was dormant for 80 steps then reactivated with a transaction of $305392.19,2
C1432028516,DORMANT_ACTIVITY,594747.06,Account was dormant for 173 steps then reactivated with a transaction of $594747.06,2
C1432269767,DORMANT_ACTIVITY,848237.04,Account was dormant for 460 steps then reactivated with a transaction of $848237.04,2
C1432555530,DORMANT_ACTIVITY,68102.99,Account was dormant for 142 steps then reactivated with a transaction of $68102.99,2
C1433646300,DORMANT_ACTIVITY,104383.65,Account was dormant for 107 steps then reactivated with a transaction of $104383.65,2
C1436560310,DORMANT_ACTIVITY,113161.97,Account was dormant for 387 steps then reactivated with a transaction of $113161.97,2
C1436891309,DORMANT_ACTIVITY,127681.89,Account was dormant for 219 steps then reactivated with a transaction of $127681.89,2
C1439232629,DORMANT_ACTIVITY,414950.78,Account was dormant for 47 steps then reactivated with a transaction of $414950.78,2
C1441199470,DORMANT_ACTIVITY,193997.25,Account was dormant for 355 steps then reactivated with a transaction of $193997.25,2
C1444146504,DORMANT_ACTIVITY,105025.26,Account was dormant for 225 steps then reactivated with a transaction of $105025.26,2
C1444343158,DORMANT_ACTIVITY,211259.46,Account was dormant for 236 steps then reactivated with a transaction of $211259.46,2
C1445141891,DORMANT_ACTIVITY,240930.77,Account was dormant for 211 steps then reactivated with a transaction of $240930.77,2
C1446329068,DORMANT_ACTIVITY,359216.04,Account was dormant for 30 steps then reactivated with a transaction of $359216.04,2
C1449325492,DORMANT_ACTIVITY,214923.31,Account was dormant for 117 steps then reactivated with a transaction of $214923.31,2
C1450089041,DORMANT_ACTIVITY,362803.48,Account was dormant for 70 steps then reactivated with a transaction of $362803.48,2
C1450140233,DORMANT_ACTIVITY,68361.36,Account was dormant for 516 steps then reactivated with a transaction of $68361.36,2
C1450188286,DORMANT_ACTIVITY,139202.36,Account was dormant for 304 steps then reactivated with a transaction of $139202.36,2
C1451420344,DORMANT_ACTIVITY,140405.83,Account was dormant for 137 steps then reactivated with a transaction of $140405.83,2
C1453632689,DORMANT_ACTIVITY,253047.43,Account was dormant for 68 steps then reactivated with a transaction of $253047.43,2
C1457081784,DORMANT_ACTIVITY,457874.23,Account was dormant for 126 steps then reactivated with a transaction of $457874.23,2
C1459132362,DORMANT_ACTIVITY,115232.09,Account was dormant for 84 steps then reactivated with a transaction of $115232.09,2
C1459506006,DORMANT_ACTIVITY,101634.98,Account was dormant for 122 steps then reactivated with a transaction of $101634.98,2
C1460949071,DORMANT_ACTIVITY,350332.33,Account was dormant for 181 steps then reactivated with a transaction of $350332.33,2
C146283475,DORMANT_ACTIVITY,170509.34,Account was dormant for 361 steps then reactivated with a transaction of $170509.34,2
C1463235060,DORMANT_ACTIVITY,134752.38,Account was dormant for 299 steps then reactivated with a transaction of $134752.38,2
C146357610,DORMANT_ACTIVITY,110434.12,Account was dormant for 142 steps then reactivated with a transaction of $110434.12,2
C1472936718,DORMANT_ACTIVITY,206370.76,Account was dormant for 219 steps then reactivated with a transaction of $206370.76,2
C1474469947,DORMANT_ACTIVITY,456916.12,Account was dormant for 45 steps then reactivated with a transaction of $456916.12,2
C1479758736,DORMANT_ACTIVITY,149694.25,Account was dormant for 297 steps then reactivated with a transaction of $149694.25,2
C1480548351,DORMANT_ACTIVITY,52459.85,Account was dormant for 217 steps then reactivated with a transaction of $52459.85,2
C1481665056,DORMANT_ACTIVITY,182227.32,Account was dormant for 302 steps then reactivated with a transaction of $182227.32,2
C1484211487,DORMANT_ACTIVITY,160742.86,Account was dormant for 271 steps then reactivated with a transaction of $160742.86,2
C1486174656,DORMANT_ACTIVITY,236756.11,Account was dormant for 136 steps then reactivated with a transaction of $236756.11,2
C1489550347,DORMANT_ACTIVITY,232870.9,Account was dormant for 384 steps then reactivated with a transaction of $232870.9,2
C1490328004,DORMANT_ACTIVITY,200008.65,Account was dormant for 95 steps then reactivated with a transaction of $200008.65,2
C1492962755,DORMANT_ACTIVITY,235988.35,Account was dormant for 210 steps then reactivated with a transaction of $235988.35,2
C1493903724,DORMANT_ACTIVITY,561974.02,Account was dormant for 266 steps then reactivated with a transaction of $561974.02,2
C1494301815,DORMANT_ACTIVITY,198326.74,Account was dormant for 165 steps then reactivated with a transaction of $198326.74,2
C1494691984,DORMANT_ACTIVITY,87511.47,Account was dormant for 140 steps then reactivated with a transaction of $87511.47,2
C1498185758,DORMANT_ACTIVITY,68456.34,Account was dormant for 193 steps then reactivated with a transaction of $68456.34,2
C1500470772,DORMANT_ACTIVITY,68012.22,Account was dormant for 72 steps then reactivated with a transaction of $68012.22,2
C1501854241,DORMANT_ACTIVITY,75225.61,Account was dormant for 61 steps then reactivated with a transaction of $75225.61,2
C1501901797,DORMANT_ACTIVITY,108833.16,Account was dormant for 413 steps then reactivated with a transaction of $108833.16,2
C1502372282,DORMANT_ACTIVITY,511183.49,Account was dormant for 64 steps then reactivated with a transaction of $511183.49,2
C1504586860,DORMANT_ACTIVITY,56488.46,Account was dormant for 212 steps then reactivated with a transaction of $56488.46,2
C1507855514,DORMANT_ACTIVITY,287488.28,Account was dormant for 145 steps then reactivated with a transaction of $287488.28,2
C1512004837,DORMANT_ACTIVITY,354303.48,Account was dormant for 90 steps then reactivated with a transaction of $354303.48,2
C1513726519,DORMANT_ACTIVITY,67610.28,Account was dormant for 357 steps then reactivated with a transaction of $67610.28,2
C1513747186,DORMANT_ACTIVITY,894806.03,Account was dormant for 335 steps then reactivated with a transaction of $894806.03,2
C1517919965,DORMANT_ACTIVITY,147214.79,Account was dormant for 119 steps then reactivated with a transaction of $147214.79,2
C1520223618,DORMANT_ACTIVITY,347471.18,Account was dormant for 141 steps then reactivated with a transaction of $347471.18,2
C1524212856,DORMANT_ACTIVITY,174658.45,Account was dormant for 119 steps then reactivated with a transaction of $174658.45,2
C1526023144,DORMANT_ACTIVITY,185591.98,Account was dormant for 110 steps then reactivated with a transaction of $185591.98,2
C1527160232,DORMANT_ACTIVITY,65806.21,Account was dormant for 210 steps then reactivated with a transaction of $65806.21,2
C1527480660,DORMANT_ACTIVITY,134291.29,Account was dormant for 124 steps then reactivated with a transaction of $134291.29,2
C1529213335,DORMANT_ACTIVITY,73266.06,Account was dormant for 126 steps then reactivated with a transaction of $73266.06,2
C1529294424,DORMANT_ACTIVITY,374775.82,Account was dormant for 195 steps then reactivated with a transaction of $374775.82,2
C1529775967,DORMANT_ACTIVITY,175758.62,Account was dormant for 98 steps then reactivated with a transaction of $175758.62,2
