account_id,rule,alert_amount,alert_details,transaction_count
C1064366977,DORMANT_ACTIVITY,163755.42,Account dormant for 78 hours then reactivated with $163755.42,2
C1064752376,DORMANT_ACTIVITY,166188.19,Account dormant for 214 hours then reactivated with $166188.19,2
C1067502830,DORMANT_ACTIVITY,208381.88,Account dormant for 153 hours then reactivated with $208381.88,2
C1067547914,DORMANT_ACTIVITY,279945.63,Account dormant for 68 hours then reactivated with $279945.63,2
C1068777831,DORMANT_ACTIVITY,169440.57,Account dormant for 138 hours then reactivated with $169440.57,2
C107159084,DORMANT_ACTIVITY,138153.99,Account dormant for 205 hours then reactivated with $138153.99,2
C1074772271,DORMANT_ACTIVITY,167849.21,Account dormant for 177 hours then reactivated with $167849.21,2
C1076222548,DORMANT_ACTIVITY,140864.44,Account dormant for 47 hours then reactivated with $140864.44,2
C1076816046,DORMANT_ACTIVITY,368535.3,Account dormant for 93 hours then reactivated with $368535.3,2
C1077281695,DORMANT_ACTIVITY,272004.33,Account dormant for 163 hours then reactivated with $272004.33,2
C1077855977,DORMANT_ACTIVITY,297685.02,Account dormant for 146 hours then reactivated with $297685.02,2
C1079634206,DORMANT_ACTIVITY,816313.42,Account dormant for 113 hours then reactivated with $816313.42,2
C1081525209,DORMANT_ACTIVITY,124065.88,Account dormant for 121 hours then reactivated with $124065.88,2
C1081886091,DORMANT_ACTIVITY,187773.23,Account dormant for 170 hours then reactivated with $187773.23,2
C1084019742,DORMANT_ACTIVITY,157915.24,Account dormant for 68 hours then reactivated with $157915.24,2
C1089046151,DORMANT_ACTIVITY,233363.21,Account dormant for 222 hours then reactivated with $233363.21,2
C10903283,DORMANT_ACTIVITY,211322.59,Account dormant for 160 hours then reactivated with $211322.59,2
C1092706404,DORMANT_ACTIVITY,186592.45,Account dormant for 74 hours then reactivated with $186592.45,2
C1093713615,DORMANT_ACTIVITY,241920.14,Account dormant for 110 hours then reactivated with $241920.14,2
C109872572,DORMANT_ACTIVITY,200759.45,Account dormant for 94 hours then reactivated with $200759.45,2
C1100531055,DORMANT_ACTIVITY,502552.36,Account dormant for 154 hours then reactivated with $502552.36,2
C1101598632,DORMANT_ACTIVITY,173597.57,Account dormant for 137 hours then reactivated with $173597.57,2
C1101600194,DORMANT_ACTIVITY,351106.1,Account dormant for 667 hours then reactivated with $351106.1,2
C1101705604,DORMANT_ACTIVITY,359437.39,Account dormant for 284 hours then reactivated with $359437.39,2
C1102043452,DORMANT_ACTIVITY,353686.02,Account dormant for 149 hours then reactivated with $353686.02,2
C1104856404,DORMANT_ACTIVITY,368213.34,Account dormant for 233 hours then reactivated with $368213.34,2
C1105812742,DORMANT_ACTIVITY,445291.7,Account dormant for 271 hours then reactivated with $445291.7,2
C1106753136,DORMANT_ACTIVITY,321538.21,Account dormant for 120 hours then reactivated with $321538.21,2
C1107185029,DORMANT_ACTIVITY,75155.87,Account dormant for 70 hours then reactivated with $75155.87,2
C11073301,DORMANT_ACTIVITY,236078.64,Account dormant for 50 hours then reactivated with $236078.64,2
C1109429562,DORMANT_ACTIVITY,442722.8,Account dormant for 223 hours then reactivated with $442722.8,2
C1109841596,DORMANT_ACTIVITY,119882.41,Account dormant for 144 hours then reactivated with $119882.41,2
C1110164730,DORMANT_ACTIVITY,310990.17,Account dormant for 166 hours then reactivated with $310990.17,2
C1113495952,DORMANT_ACTIVITY,90204.73,Account dormant for 241 hours then reactivated with $90204.73,2
C1114021485,DORMANT_ACTIVITY,235622.94,Account dormant for 221 hours then reactivated with $235622.94,2
C1114513110,DORMANT_ACTIVITY,367248.89,Account dormant for 191 hours then reactivated with $367248.89,2
C111655053,DORMANT_ACTIVITY,92621.2,Account dormant for 266 hours then reactivated with $92621.2,2
C1118399210,DORMANT_ACTIVITY,152042.16,Account dormant for 335 hours then reactivated with $152042.16,2
C111924416,DORMANT_ACTIVITY,260233.28,Account dormant for 314 hours then reactivated with $260233.28,2
C1121264455,DORMANT_ACTIVITY,108420.45,Account dormant for 245 hours then reactivated with $108420.45,2
C1122432821,DORMANT_ACTIVITY,201587.54,Account dormant for 262 hours then reactivated with $201587.54,2
C1123917143,DORMANT_ACTIVITY,50734.27,Account dormant for 122 hours then reactivated with $50734.27,2
C1124728833,DORMANT_ACTIVITY,199654.22,Account dormant for 238 hours then reactivated with $199654.22,2
C1125165873,DORMANT_ACTIVITY,381699.58,Account dormant for 218 hours then reactivated with $381699.58,2
C1127304441,DORMANT_ACTIVITY,172945.4,Account dormant for 320 hours then reactivated with $172945.4,2
C112747439,DORMANT_ACTIVITY,184336.92,Account dormant for 166 hours then reactivated with $184336.92,2
C1127684230,DORMANT_ACTIVITY,215664.79,Account dormant for 71 hours then reactivated with $215664.79,2
C1129307958,DORMANT_ACTIVITY,121129.73,Account dormant for 174 hours then reactivated with $121129.73,2
C1132553143,DORMANT_ACTIVITY,184487.1,Account dormant for 93 hours then reactivated with $184487.1,2
C1134686918,DORMANT_ACTIVITY,415567.39,Account dormant for 201 hours then reactivated with $415567.39,2
C1135556026,DORMANT_ACTIVITY,140738.8,Account dormant for 293 hours then reactivated with $140738.8,2
C113592681,DORMANT_ACTIVITY,262309.29,Account dormant for 160 hours then reactivated with $262309.29,2
C1136620065,DORMANT_ACTIVITY,195172.43,Account dormant for 216 hours then reactivated with $195172.43,2
C1137303436,DORMANT_ACTIVITY,293186.01,Account dormant for 270 hours then reactivated with $293186.01,2
C1141518688,DORMANT_ACTIVITY,461669.45,Account dormant for 553 hours then reactivated with $461669.45,2
C114486505,DORMANT_ACTIVITY,100495.2,Account dormant for 93 hours then reactivated with $100495.2,2
C1146085363,DORMANT_ACTIVITY,173090.61,Account dormant for 43 hours then reactivated with $173090.61,2
C1147624499,DORMANT_ACTIVITY,330336.33,Account dormant for 235 hours then reactivated with $330336.33,2
C1147871054,DORMANT_ACTIVITY,553511.4,Account dormant for 161 hours then reactivated with $553511.4,2
C1148385029,DORMANT_ACTIVITY,254083.67,Account dormant for 114 hours then reactivated with $254083.67,2
C1148814452,DORMANT_ACTIVITY,96698.74,Account dormant for 118 hours then reactivated with $96698.74,2
C1149048642,DORMANT_ACTIVITY,220127.6,Account dormant for 39 hours then reactivated with $220127.6,2
C1151358076,DORMANT_ACTIVITY,904627.27,Account dormant for 103 hours then reactivated with $904627.27,2
C1152179913,DORMANT_ACTIVITY,549837.67,Account dormant for 366 hours then reactivated with $549837.67,2
C1152578586,DORMANT_ACTIVITY,493242.39,Account dormant for 244 hours then reactivated with $493242.39,2
C1157567380,DORMANT_ACTIVITY,281170.3,Account dormant for 165 hours then reactivated with $281170.3,2
C1157650635,DORMANT_ACTIVITY,1994687.56,Account dormant for 93 hours then reactivated with $1994687.56,2
C1159603532,DORMANT_ACTIVITY,946711.67,Account dormant for 291 hours then reactivated with $946711.67,2
C1161161276,DORMANT_ACTIVITY,50473.2,Account dormant for 128 hours then reactivated with $50473.2,2
C116172763,DORMANT_ACTIVITY,661398.18,Account dormant for 333 hours then reactivated with $661398.18,2
C1162056755,DORMANT_ACTIVITY,267923.72,Account dormant for 170 hours then reactivated with $267923.72,2
C1162083274,DORMANT_ACTIVITY,172023.74,Account dormant for 98 hours then reactivated with $172023.74,2
C1162384917,DORMANT_ACTIVITY,161591.52,Account dormant for 504 hours then reactivated with $161591.52,2
C1162474222,DORMANT_ACTIVITY,210541.85,Account dormant for 488 hours then reactivated with $210541.85,2
C1163077374,DORMANT_ACTIVITY,220385.05,Account dormant for 98 hours then reactivated with $220385.05,2
C1163651971,DORMANT_ACTIVITY,3259184.52,Account dormant for 111 hours then reactivated with $3259184.52,2
C1165562200,DORMANT_ACTIVITY,482203.47,Account dormant for 34 hours then reactivated with $482203.47,2
C1165998370,DORMANT_ACTIVITY,382226.43,Account dormant for 173 hours then reactivated with $382226.43,2
C1167431595,DORMANT_ACTIVITY,367937.39,Account dormant for 221 hours then reactivated with $367937.39,2
C1168340420,DORMANT_ACTIVITY,61298.9,Account dormant for 284 hours then reactivated with $61298.9,2
C1170262181,DORMANT_ACTIVITY,279010.32,Account dormant for 193 hours then reactivated with $279010.32,2
C1170411147,DORMANT_ACTIVITY,358207.87,Account dormant for 56 hours then reactivated with $358207.87,2
C1170419019,DORMANT_ACTIVITY,75475.38,Account dormant for 166 hours then reactivated with $75475.38,2
C1176071494,DORMANT_ACTIVITY,387928.07,Account dormant for 169 hours then reactivated with $387928.07,2
C1176328073,DORMANT_ACTIVITY,781230.4,Account dormant for 141 hours then reactivated with $781230.4,2
C1176593271,DORMANT_ACTIVITY,331770.74,Account dormant for 119 hours then reactivated with $331770.74,2
C1185155971,DORMANT_ACTIVITY,103129.32,Account dormant for 170 hours then reactivated with $103129.32,2
C1188889159,DORMANT_ACTIVITY,64434.99,Account dormant for 313 hours then reactivated with $64434.99,2
C1188901579,DORMANT_ACTIVITY,83187.13,Account dormant for 44 hours then reactivated with $83187.13,2
C118898558,DORMANT_ACTIVITY,180346.78,Account dormant for 66 hours then reactivated with $180346.78,2
C1189216713,DORMANT_ACTIVITY,100687.52,Account dormant for 168 hours then reactivated with $100687.52,2
C1189731773,DORMANT_ACTIVITY,67531.14,Account dormant for 305 hours then reactivated with $67531.14,2
C1191696703,DORMANT_ACTIVITY,648354.02,Account dormant for 275 hours then reactivated with $648354.02,2
C1194120440,DORMANT_ACTIVITY,194506.31,Account dormant for 359 hours then reactivated with $194506.31,2
C119421067,DORMANT_ACTIVITY,53986.65,Account dormant for 196 hours then reactivated with $53986.65,2
C1194317983,DORMANT_ACTIVITY,476091.23,Account dormant for 104 hours then reactivated with $476091.23,2
C1194333403,DORMANT_ACTIVITY,80343.96,Account dormant for 108 hours then reactivated with $80343.96,2
C1197820528,DORMANT_ACTIVITY,316454.76,Account dormant for 106 hours then reactivated with $316454.76,2
C1202119212,DORMANT_ACTIVITY,225248.09,Account dormant for 143 hours then reactivated with $225248.09,2
C1204420970,DORMANT_ACTIVITY,637795.44,Account dormant for 73 hours then reactivated with $637795.44,2
C1204641538,DORMANT_ACTIVITY,232345.42,Account dormant for 134 hours then reactivated with $232345.42,2
C1205240381,DORMANT_ACTIVITY,192940.59,Account dormant for 47 hours then reactivated with $192940.59,2
C1205989571,DORMANT_ACTIVITY,173407.53,Account dormant for 191 hours then reactivated with $173407.53,2
C1207273223,DORMANT_ACTIVITY,162382.6,Account dormant for 175 hours then reactivated with $162382.6,2
C1208098630,DORMANT_ACTIVITY,233860.83,Account dormant for 359 hours then reactivated with $233860.83,2
C1209030534,DORMANT_ACTIVITY,235977.23,Account dormant for 120 hours then reactivated with $235977.23,2
C1210296690,DORMANT_ACTIVITY,95825.05,Account dormant for 143 hours then reactivated with $95825.05,2
C1212164269,DORMANT_ACTIVITY,569010.52,Account dormant for 225 hours then reactivated with $569010.52,2
C1212989930,DORMANT_ACTIVITY,500280.64,Account dormant for 215 hours then reactivated with $500280.64,2
C1215522633,DORMANT_ACTIVITY,269841.16,Account dormant for 48 hours then reactivated with $269841.16,2
C1216137912,DORMANT_ACTIVITY,217558.09,Account dormant for 217 hours then reactivated with $217558.09,2
C1216655601,DORMANT_ACTIVITY,65389.86,Account dormant for 378 hours then reactivated with $65389.86,2
C1217101419,DORMANT_ACTIVITY,64676.3,Account dormant for 57 hours then reactivated with $64676.3,2
C1218047758,DORMANT_ACTIVITY,400351.66,Account dormant for 366 hours then reactivated with $400351.66,2
C1218112025,DORMANT_ACTIVITY,198809.4,Account dormant for 135 hours then reactivated with $198809.4,2
C1220502476,DORMANT_ACTIVITY,120777.85,Account dormant for 164 hours then reactivated with $120777.85,2
C1220600184,DORMANT_ACTIVITY,129423.52,Account dormant for 187 hours then reactivated with $129423.52,2
C1221138730,DORMANT_ACTIVITY,2146357.55,Account dormant for 142 hours then reactivated with $2146357.55,2
C1222268052,DORMANT_ACTIVITY,434247.21,Account dormant for 146 hours then reactivated with $434247.21,2
C1223400716,DORMANT_ACTIVITY,69361.75,Account dormant for 356 hours then reactivated with $69361.75,2
C1225678636,DORMANT_ACTIVITY,58668.9,Account dormant for 329 hours then reactivated with $58668.9,2
C1226966528,DORMANT_ACTIVITY,132958.17,Account dormant for 558 hours then reactivated with $132958.17,2
C1227288214,DORMANT_ACTIVITY,304346.87,Account dormant for 145 hours then reactivated with $304346.87,2
C1228442631,DORMANT_ACTIVITY,273771.84,Account dormant for 320 hours then reactivated with $273771.84,2
C1229452834,DORMANT_ACTIVITY,177008.25,Account dormant for 149 hours then reactivated with $177008.25,2
C1230574957,DORMANT_ACTIVITY,202609.83,Account dormant for 51 hours then reactivated with $202609.83,2
C1231878974,DORMANT_ACTIVITY,634074.96,Account dormant for 192 hours then reactivated with $634074.96,2
C1233338003,DORMANT_ACTIVITY,766200.16,Account dormant for 293 hours then reactivated with $766200.16,2
C1234355793,DORMANT_ACTIVITY,123986.49,Account dormant for 120 hours then reactivated with $123986.49,2
C1240274945,DORMANT_ACTIVITY,234986.87,Account dormant for 82 hours then reactivated with $234986.87,2
C1244310368,DORMANT_ACTIVITY,149066.98,Account dormant for 87 hours then reactivated with $149066.98,2
C1244835942,DORMANT_ACTIVITY,259964.31,Account dormant for 312 hours then reactivated with $259964.31,2
C1247084554,DORMANT_ACTIVITY,103299.9,Account dormant for 40 hours then reactivated with $103299.9,2
C1248383966,DORMANT_ACTIVITY,122163.3,Account dormant for 141 hours then reactivated with $122163.3,2
C1248485098,DORMANT_ACTIVITY,346895.82,Account dormant for 200 hours then reactivated with $346895.82,2
C124953027,DORMANT_ACTIVITY,645001.53,Account dormant for 68 hours then reactivated with $645001.53,2
C1250432602,DORMANT_ACTIVITY,121655.57,Account dormant for 175 hours then reactivated with $121655.57,2
C1252326015,DORMANT_ACTIVITY,92373.39,Account dormant for 211 hours then reactivated with $92373.39,2
C1258665794,DORMANT_ACTIVITY,141358.01,Account dormant for 134 hours then reactivated with $141358.01,2
C1259337293,DORMANT_ACTIVITY,107722.24,Account dormant for 63 hours then reactivated with $107722.24,2
C1260885018,DORMANT_ACTIVITY,57236.92,Account dormant for 90 hours then reactivated with $57236.92,2
C1261747802,DORMANT_ACTIVITY,775574.55,Account dormant for 245 hours then reactivated with $775574.55,2
C1264023677,DORMANT_ACTIVITY,882821.56,Account dormant for 101 hours then reactivated with $882821.56,2
C1264278046,DORMANT_ACTIVITY,88020.69,Account dormant for 92 hours then reactivated with $88020.69,2
C1266799309,DORMANT_ACTIVITY,328878.43,Account dormant for 411 hours then reactivated with $328878.43,2
C1269192740,DORMANT_ACTIVITY,79322.73,Account dormant for 191 hours then reactivated with $79322.73,2
C1269612843,DORMANT_ACTIVITY,68780.2,Account dormant for 161 hours then reactivated with $68780.2,2
C1270484352,DORMANT_ACTIVITY,158214.0,Account dormant for 147 hours then reactivated with $158214.0,2
C1272971370,DORMANT_ACTIVITY,201848.82,Account dormant for 116 hours then reactivated with $201848.82,2
C1274611617,DORMANT_ACTIVITY,83628.93,Account dormant for 329 hours then reactivated with $83628.93,2
C1275840855,DORMANT_ACTIVITY,3062047.18,Account dormant for 112 hours then reactivated with $3062047.18,2
C1276028433,DORMANT_ACTIVITY,353141.41,Account dormant for 114 hours then reactivated with $353141.41,2
C1276100527,DORMANT_ACTIVITY,221743.26,Account dormant for 215 hours then reactivated with $221743.26,2
C1276774195,DORMANT_ACTIVITY,62432.51,Account dormant for 33 hours then reactivated with $62432.51,2
C1277715507,DORMANT_ACTIVITY,184108.26,Account dormant for 272 hours then reactivated with $184108.26,2
C1278268833,DORMANT_ACTIVITY,268778.62,Account dormant for 103 hours then reactivated with $268778.62,2
C1282529193,DORMANT_ACTIVITY,280351.65,Account dormant for 82 hours then reactivated with $280351.65,2
C128372682,DORMANT_ACTIVITY,335684.32,Account dormant for 145 hours then reactivated with $335684.32,2
C1284778112,DORMANT_ACTIVITY,115540.28,Account dormant for 147 hours then reactivated with $115540.28,2
C1286849685,DORMANT_ACTIVITY,1336524.08,Account dormant for 317 hours then reactivated with $1336524.08,2
C1287623711,DORMANT_ACTIVITY,226016.93,Account dormant for 161 hours then reactivated with $226016.93,2
C1288555774,DORMANT_ACTIVITY,255240.58,Account dormant for 31 hours then reactivated with $255240.58,2
C1289538182,DORMANT_ACTIVITY,174325.08,Account dormant for 169 hours then reactivated with $174325.08,2
C1291974436,DORMANT_ACTIVITY,1940572.3,Account dormant for 103 hours then reactivated with $1940572.3,2
C1293244863,DORMANT_ACTIVITY,151801.25,Account dormant for 121 hours then reactivated with $151801.25,2
C1294787688,DORMANT_ACTIVITY,609418.42,Account dormant for 177 hours then reactivated with $609418.42,2
C129588043,DORMANT_ACTIVITY,155752.38,Account dormant for 141 hours then reactivated with $155752.38,2
C1304568660,DORMANT_ACTIVITY,157699.51,Account dormant for 70 hours then reactivated with $157699.51,2
C1307080088,DORMANT_ACTIVITY,107693.85,Account dormant for 310 hours then reactivated with $107693.85,2
C130806437,DORMANT_ACTIVITY,333543.24,Account dormant for 267 hours then reactivated with $333543.24,2
C1313642079,DORMANT_ACTIVITY,809651.02,Account dormant for 680 hours then reactivated with $809651.02,2
C1314700099,DORMANT_ACTIVITY,2382684.71,Account dormant for 451 hours then reactivated with $2382684.71,2
C1315388623,DORMANT_ACTIVITY,428501.21,Account dormant for 192 hours then reactivated with $428501.21,2
C1317020957,DORMANT_ACTIVITY,693711.78,Account dormant for 148 hours then reactivated with $693711.78,2
C1317371682,DORMANT_ACTIVITY,137285.39,Account dormant for 98 hours then reactivated with $137285.39,2
C1317648267,DORMANT_ACTIVITY,89173.69,Account dormant for 77 hours then reactivated with $89173.69,2
C1319865570,DORMANT_ACTIVITY,295810.22,Account dormant for 329 hours then reactivated with $295810.22,2
C1320481595,DORMANT_ACTIVITY,169905.29,Account dormant for 122 hours then reactivated with $169905.29,2
C1320830454,DORMANT_ACTIVITY,289127.03,Account dormant for 103 hours then reactivated with $289127.03,2
C1321739294,DORMANT_ACTIVITY,241009.31,Account dormant for 88 hours then reactivated with $241009.31,2
C1322202354,DORMANT_ACTIVITY,401057.62,Account dormant for 148 hours then reactivated with $401057.62,2
C1322236714,DORMANT_ACTIVITY,260913.04,Account dormant for 43 hours then reactivated with $260913.04,2
C1322435708,DORMANT_ACTIVITY,246837.76,Account dormant for 292 hours then reactivated with $246837.76,2
C1326807568,DORMANT_ACTIVITY,861365.86,Account dormant for 70 hours then reactivated with $861365.86,2
C1327947672,DORMANT_ACTIVITY,89495.55,Account dormant for 195 hours then reactivated with $89495.55,2
C1328964741,DORMANT_ACTIVITY,603241.73,Account dormant for 90 hours then reactivated with $603241.73,2
C133097061,DORMANT_ACTIVITY,105039.95,Account dormant for 93 hours then reactivated with $105039.95,2
C1333721562,DORMANT_ACTIVITY,273756.79,Account dormant for 165 hours then reactivated with $273756.79,2
C1337643749,DORMANT_ACTIVITY,308163.07,Account dormant for 318 hours then reactivated with $308163.07,2
C1338055990,DORMANT_ACTIVITY,166875.04,Account dormant for 44 hours then reactivated with $166875.04,2
C1338631269,DORMANT_ACTIVITY,60089.46,Account dormant for 31 hours then reactivated with $60089.46,2
C1339638701,DORMANT_ACTIVITY,72883.37,Account dormant for 139 hours then reactivated with $72883.37,2
C1340985077,DORMANT_ACTIVITY,451922.89,Account dormant for 200 hours then reactivated with $451922.89,2
C1341560569,DORMANT_ACTIVITY,66174.2,Account dormant for 164 hours then reactivated with $66174.2,2
C134185060,DORMANT_ACTIVITY,273914.18,Account dormant for 169 hours then reactivated with $273914.18,2
C1342539758,DORMANT_ACTIVITY,58586.77,Account dormant for 312 hours then reactivated with $58586.77,2
C1347495000,DORMANT_ACTIVITY,145958.23,Account dormant for 41 hours then reactivated with $145958.23,2
C1350598776,DORMANT_ACTIVITY,63665.9,Account dormant for 47 hours then reactivated with $63665.9,2
C135179328,DORMANT_ACTIVITY,490521.56,Account dormant for 556 hours then reactivated with $490521.56,2
C13537434,DORMANT_ACTIVITY,402937.26,Account dormant for 60 hours then reactivated with $402937.26,2
C1356623182,DORMANT_ACTIVITY,138596.52,Account dormant for 122 hours then reactivated with $138596.52,2
C1358153086,DORMANT_ACTIVITY,193026.99,Account dormant for 115 hours then reactivated with $193026.99,2
C1359230518,DORMANT_ACTIVITY,210347.59,Account dormant for 120 hours then reactivated with $210347.59,2
C1359624951,DORMANT_ACTIVITY,149214.11,Account dormant for 192 hours then reactivated with $149214.11,2
C1364599229,DORMANT_ACTIVITY,100234.56,Account dormant for 53 hours then reactivated with $100234.56,2
C1365233008,DORMANT_ACTIVITY,82343.56,Account dormant for 174 hours then reactivated with $82343.56,2
C1366572850,DORMANT_ACTIVITY,217520.17,Account dormant for 197 hours then reactivated with $217520.17,2
C1369491814,DORMANT_ACTIVITY,267957.55,Account dormant for 97 hours then reactivated with $267957.55,2
C1373834487,DORMANT_ACTIVITY,130492.46,Account dormant for 167 hours then reactivated with $130492.46,2
C1375606404,DORMANT_ACTIVITY,128368.89,Account dormant for 56 hours then reactivated with $128368.89,2
C1375771300,DORMANT_ACTIVITY,301140.22,Account dormant for 95 hours then reactivated with $301140.22,2
C1376588103,DORMANT_ACTIVITY,1261683.26,Account dormant for 289 hours then reactivated with $1261683.26,2
C1380611432,DORMANT_ACTIVITY,436259.7,Account dormant for 135 hours then reactivated with $436259.7,2
C1382541506,DORMANT_ACTIVITY,82782.2,Account dormant for 119 hours then reactivated with $82782.2,2
C1385332440,DORMANT_ACTIVITY,115907.86,Account dormant for 135 hours then reactivated with $115907.86,2
C1385766901,DORMANT_ACTIVITY,148912.07,Account dormant for 340 hours then reactivated with $148912.07,2
C1386787987,DORMANT_ACTIVITY,213649.77,Account dormant for 48 hours then reactivated with $213649.77,2
C1387426641,DORMANT_ACTIVITY,74810.82,Account dormant for 68 hours then reactivated with $74810.82,2
C1392469207,DORMANT_ACTIVITY,141636.32,Account dormant for 94 hours then reactivated with $141636.32,2
C1394691448,DORMANT_ACTIVITY,283742.59,Account dormant for 172 hours then reactivated with $283742.59,2
C1398623950,DORMANT_ACTIVITY,386316.79,Account dormant for 113 hours then reactivated with $386316.79,2
C13990716,DORMANT_ACTIVITY,103398.88,Account dormant for 215 hours then reactivated with $103398.88,2
C1403443008,DORMANT_ACTIVITY,353054.98,Account dormant for 68 hours then reactivated with $353054.98,2
C1404013630,DORMANT_ACTIVITY,144189.99,Account dormant for 120 hours then reactivated with $144189.99,2
C1404374108,DORMANT_ACTIVITY,150285.4,Account dormant for 462 hours then reactivated with $150285.4,2
C1404495450,DORMANT_ACTIVITY,585027.58,Account dormant for 55 hours then reactivated with $585027.58,2
C1406061613,DORMANT_ACTIVITY,362094.22,Account dormant for 175 hours then reactivated with $362094.22,2
C1406319360,DORMANT_ACTIVITY,71243.51,Account dormant for 241 hours then reactivated with $71243.51,2
C1408209930,DORMANT_ACTIVITY,293904.6,Account dormant for 331 hours then reactivated with $293904.6,2
C1408874494,DORMANT_ACTIVITY,56992.91,Account dormant for 171 hours then reactivated with $56992.91,2
C1410673704,DORMANT_ACTIVITY,137664.21,Account dormant for 403 hours then reactivated with $137664.21,2
C1411005034,DORMANT_ACTIVITY,187474.02,Account dormant for 117 hours then reactivated with $187474.02,2
C1416646378,DORMANT_ACTIVITY,297998.62,Account dormant for 140 hours then reactivated with $297998.62,2
C1416873430,DORMANT_ACTIVITY,81518.85,Account dormant for 101 hours then reactivated with $81518.85,2
C1417533825,DORMANT_ACTIVITY,276089.98,Account dormant for 268 hours then reactivated with $276089.98,2
C1422525218,DORMANT_ACTIVITY,174991.34,Account dormant for 79 hours then reactivated with $174991.34,2
C142312811,DORMANT_ACTIVITY,340643.93,Account dormant for 289 hours then reactivated with $340643.93,2
C1425122061,DORMANT_ACTIVITY,187363.36,Account dormant for 352 hours then reactivated with $187363.36,2
C1426679482,DORMANT_ACTIVITY,150694.73,Account dormant for 101 hours then reactivated with $150694.73,2
C142721306,DORMANT_ACTIVITY,137141.09,Account dormant for 174 hours then reactivated with $137141.09,2
C1427237021,DORMANT_ACTIVITY,461146.1,Account dormant for 239 hours then reactivated with $461146.1,2
C1427628982,DORMANT_ACTIVITY,83709.97,Account dormant for 189 hours then reactivated with $83709.97,2
C1427658930,DORMANT_ACTIVITY,276653.75,Account dormant for 173 hours then reactivated with $276653.75,2
C1427859495,DORMANT_ACTIVITY,179981.87,Account dormant for 184 hours then reactivated with $179981.87,2
C1429180273,DORMANT_ACTIVITY,313313.54,Account dormant for 356 hours then reactivated with $313313.54,2
C1429488738,DORMANT_ACTIVITY,527691.96,Account dormant for 200 hours then reactivated with $527691.96,2
C1429994118,DORMANT_ACTIVITY,305392.19,Account dormant for 80 hours then reactivated with $305392.19,2
C1432028516,DORMANT_ACTIVITY,594747.06,Account dormant for 173 hours then reactivated with $594747.06,2
C1432269767,DORMANT_ACTIVITY,848237.04,Account dormant for 460 hours then reactivated with $848237.04,2
C1432555530,DORMANT_ACTIVITY,68102.99,Account dormant for 142 hours then reactivated with $68102.99,2
C1433646300,DORMANT_ACTIVITY,104383.65,Account dormant for 107 hours then reactivated with $104383.65,2
C1436560310,DORMANT_ACTIVITY,113161.97,Account dormant for 387 hours then reactivated with $113161.97,2
C1436891309,DORMANT_ACTIVITY,127681.89,Account dormant for 219 hours then reactivated with $127681.89,2
C1439232629,DORMANT_ACTIVITY,414950.78,Account dormant for 47 hours then reactivated with $414950.78,2
C1441199470,DORMANT_ACTIVITY,193997.25,Account dormant for 355 hours then reactivated with $193997.25,2
C1444146504,DORMANT_ACTIVITY,105025.26,Account dormant for 225 hours then reactivated with $105025.26,2
C1444343158,DORMANT_ACTIVITY,211259.46,Account dormant for 236 hours then reactivated with $211259.46,2
C1445141891,DORMANT_ACTIVITY,240930.77,Account dormant for 211 hours then reactivated with $240930.77,2
C1446329068,DORMANT_ACTIVITY,359216.04,Account dormant for 30 hours then reactivated with $359216.04,2
C1449325492,DORMANT_ACTIVITY,214923.31,Account dormant for 117 hours then reactivated with $214923.31,2
C1450089041,DORMANT_ACTIVITY,362803.48,Account dormant for 70 hours then reactivated with $362803.48,2
C1450140233,DORMANT_ACTIVITY,68361.36,Account dormant for 516 hours then reactivated with $68361.36,2
C1450188286,DORMANT_ACTIVITY,139202.36,Account dormant for 304 hours then reactivated with $139202.36,2
C1451420344,DORMANT_ACTIVITY,140405.83,Account dormant for 137 hours then reactivated with $140405.83,2
C1453632689,DORMANT_ACTIVITY,253047.43,Account dormant for 68 hours then reactivated with $253047.43,2
C1457081784,DORMANT_ACTIVITY,457874.23,Account dormant for 126 hours then reactivated with $457874.23,2
C1459132362,DORMANT_ACTIVITY,115232.09,Account dormant for 84 hours then reactivated with $115232.09,2
C1459506006,DORMANT_ACTIVITY,101634.98,Account dormant for 122 hours then reactivated with $101634.98,2
C1460949071,DORMANT_ACTIVITY,350332.33,Account dormant for 181 hours then reactivated with $350332.33,2
C146283475,DORMANT_ACTIVITY,170509.34,Account dormant for 361 hours then reactivated with $170509.34,2
C1463235060,DORMANT_ACTIVITY,134752.38,Account dormant for 299 hours then reactivated with $134752.38,2
C146357610,DORMANT_ACTIVITY,110434.12,Account dormant for 142 hours then reactivated with $110434.12,2
C1472936718,DORMANT_ACTIVITY,206370.76,Account dormant for 219 hours then reactivated with $206370.76,2
C1474469947,DORMANT_ACTIVITY,456916.12,Account dormant for 45 hours then reactivated with $456916.12,2
C1479758736,DORMANT_ACTIVITY,149694.25,Account dormant for 297 hours then reactivated with $149694.25,2
C1480548351,DORMANT_ACTIVITY,52459.85,Account dormant for 217 hours then reactivated with $52459.85,2
C1481665056,DORMANT_ACTIVITY,182227.32,Account dormant for 302 hours then reactivated with $182227.32,2
C1484211487,DORMANT_ACTIVITY,160742.86,Account dormant for 271 hours then reactivated with $160742.86,2
C1486174656,DORMANT_ACTIVITY,236756.11,Account dormant for 136 hours then reactivated with $236756.11,2
